"runoff","rain","snow","etact"
1575638612.96572,144099860.416667,505958.333333333,756762731.334523
1470797490.60526,0,0,639544313.152832
1388707376.66983,8143292746.55208,1901674184.69792,683000730.625
1319682664.1195,206230255.5,101167313.25,752309825.625
1261307153.85343,712263463.291666,694711136.708334,1091984802.5
1211398283.69695,446507700.083333,494647662.416667,1069587370.3125
1181393014.38193,3269194326.20833,19156488373.7917,528641992.1875
1155680246.7577,0,463656675,925685360.9375
1135035263.96354,0,167320618.75,601152171.875
1117886359.68202,0,26846968.75,643707787.5
1102780821.01287,0,8775668.75,713434095.3125
1088570143.8292,659783.75,111668210,802494707.149226
1074668038.90105,1353801.5625,1608510.9375,562431324.235543
1063739755.38174,20276153.0625,67461615.6875,796075855.666835
1054091320.33746,75774667.9479167,240802507.052083,279174125
1047687353.21493,6194759690.26042,1181568365.98958,447813878.125
1042251699.86609,566986851.760417,533890341.989583,1163392217.1875
1037246753.35003,929420.375000001,62107829.625,953118445.3125
1032784487.58635,0,0,966401471.875
1029597150.93836,0,1629375,488298601.5625
1043752849.60207,1078133943.39583,15412195437.8542,1033793192.1875
1104834131.04804,11464462060.1667,18116053339.8333,478227134.375
2425517225.35519,45211300619.4375,8034918574.3125,558209114.0625
5064491860.7609,52735218699.625,7227977569.125,569953864.0625
7247425572.66998,2520368315.48958,3461571740.76041,451555865.625
8674116170.47218,290327902.885416,329041878.364584,672305025
9102951898.38454,76468357.1875,38681949.0625,798659356.25
8761440107.93886,0,0,733701720.3125
8008301663.40785,0,0,667234050
7119881635.40495,260540139.614583,27324872.8854167,702939009.375
6255560534.63443,407705351.958333,326142510.541667,456856293.75
5486383570.78125,243140750.166667,1192866331.08334,837381393.75
4833201587.1021,997154.375,49177995.625,875160000
4292727055.99567,0,0,781708789.0625
3850467360.86501,392984789.739583,1026731679.01042,537938320.3125
3491257269.86034,1563739636.11458,922430320.135417,550914806.25
3224780983.13275,13428698425.5938,1703438793.15625,457499234.5625
3110075010.45688,17522288172.0938,10011553965.4063,681803737.4375
3074394065.49965,3375405821.59375,2319708490.90625,715230747.5625
3092816735.79972,43290874.6458334,55035812.8541666,546370584.0625
3142075404.49512,651151593.572916,409814900.177083,869804682.0625
3202948674.03927,12933497.6458333,8167808.60416667,804797204.25
3256694020.40804,0,0,913640040.4375
3288618580.47286,1893143.65625,160900.09375,936905080.6875
3289579335.36959,14723318.75,11405056.25,960927871.3125
3256287017.9509,0,0,1141585668.5625
3190900796.52313,13437450,0,1218350349.1875
3099799319.10676,14193312.5,0,1186576026.4375
3022938018.73931,15894911546,2537078510.25,922296468.6875
2990214179.34835,4786862144.41667,5100371361.83333,516738041
2955566154.22959,5543446.625,31610484.625,707812139.5
2951770576.82823,2200511162.44792,19977517662.5521,407751397.3125
2978763870.74823,1903931.25,133955693.75,1241084835.8125
3024186702.37621,627902182.770833,20253571829.7292,544878753
3112558054.66876,4038218193.38542,9675473319.11456,570557295.6875
3195406121.15302,50413683.8020834,1267126328.69792,1081168463.8125
3268019007.91517,0,225792437.5,1180116341.5625
3303566136.88296,0,1629375,957496083.75
3289534052.16463,0,46405125,804094288.1875
3227739003.50284,0,53544375,1045897377.5
3130126062.81318,474330.520833334,1908710794.47917,347934000
3009521200.07921,0,1222031.25,900551184.75
2878539970.82329,0,0,893026660.4375
2745668660.47012,0,0,958733806.125
2616462563.31847,0,0,976951118.9375
2494019771.55707,1950952.39583333,18404491.3541667,977736237.125
2380275236.71682,0,0,793275950.6875
2276395341.42572,0,0,938330920
2182277672.08588,0,0,613010267
2097351746.23987,0,0,678085621.1875
2020441671.93294,0,0,699254244.125
1949955198.10243,0,0,1297412398
1884600455.27984,845581.34375,1208462.40625,1503979686.5
1823493418.75482,1122678.10416667,7431284.39583333,1523997208.4375
1766949676.91082,0,0,971054006.8125
1715109664.32999,0,0,1616214403.8125
1666780334.40938,13332648.7916667,12049201.2083333,1694600182.25
1622484055.42545,0,0,1865994851.5
1583463997.46217,0,0,1926824206.625
1551119786.6677,0,0,2110663968
1524303172.42071,0,0,2257324023.875
1503478309.07701,0,0,2335393952.9375
1490190206.30772,2054043.75,0,2392920750.5
1486312025.83167,0,0,2408738672.25
1493034917.93874,0,0,2279151082.9375
1510014184.89858,0,0,2215636699.3125
1534554389.44959,0,0,2247816085.9375
1561881569.43007,2442747333.89583,30873028.6041667,2618656484.9375
1597524410.60027,11958699876.3333,5357263961.16666,933908349.625
1626141711.08373,255322653.84375,1319651858.65625,1172184475.6875
1647962315.1113,0,0,1740492164.125
1662400099.74598,0,0,1502186464.25
1670134746.72975,23114805.7916667,2267044.20833333,2217275983.875
1672132560.44355,2054043.75,0,2316990508.125
1669160520.37186,101572.65625,343271.09375,2382723404.3125
1661649407.84898,0,0,2390047968.26907
1649791009.63272,0,0,2170058448.74678
1633772317.29002,0,0,1589529652.40528
1613896096.69359,84664049.4166667,921344.333333333,1814995946.59028
1590356630.56528,96126438.3229166,24481430.4270833,2558061401.49924
1563487908.3488,0,0,1512005552.05143
1533905490.96048,1437197505.94792,122996200.302083,2316617524.30471
1510143310.20114,14403861517.5,6317857588.75,818374147.5
1485247136.62186,165953768.1875,611124475.5625,1971584803.67942
1462575484.68341,2074720.83333333,25557641.6666667,2210218998.02812
1443855591.21694,157676368.25,4275549488,432001949.609802
1430513907.6874,7645557.9375,297472254.5625,1384346832.78045
1422146289.63276,0,0,2090267693.52169
1417026679.23987,0,0,2544418759.03375
1412737166.49266,0,0,2877287979.15508
1406476691.29593,0,0,2556181306.60344
1396239328.52603,0,0,2917191550.78776
1381038982.54069,0,0,2896930841.08413
1361004946.14019,0,0,3377441490.84068
1337076658.41809,0,0,2536113516.58282
1310573817.28077,0,0,2823663476.75191
1282809889.33115,0,0,2761345604.75628
1254801955.33083,37296658.9479167,111001816.052083,2497419592.98174
1227217147.86316,0,7465250,1992055215.82231
1200302987.98134,0,0,2407157506.8248
1173922324.81633,0,0,2985743906.32271
1147918794.7769,0,0,1955473074.58986
1122102550.86064,0,0,2253698849.89474
1096245554.71357,0,0,3300521305.02014
1070294124.1393,0,0,3012347305.75585
1044277245.26134,72856125,0,2713981055.48829
1018229589.99436,2448610211.98958,2571338.01041667,1227522868.23484
992377183.832258,1820486287.57292,27353649.9270833,1520227110.34636
967114498.357651,276122850,0,3280819200.89169
943009559.84341,8149048498.92708,112512857.322917,1348128474.5625
924439620.383486,12205204889.4479,5766557491.80209,1339573935.9375
908724779.578574,3898767667.52083,608263419.979167,2931295344.16835
904459819.166888,17836750997.3854,6721809858.86458,1109647936.0625
902456902.014506,113635140.104167,10717253.6458333,2490020527.47623
924284626.960199,20872077851.125,12843295548.875,2328418328.15936
969978634.720805,8965764005.13541,12265229801.1146,980492500.25
1042768783.95349,1663862131.45833,11822597381.0417,609908729.375
1141307861.4533,980033270.333333,3083436892.16667,1485728668.1875
1257355772.67981,86958616.6458334,1013849433.35417,1667348046.25
1383322980.81292,2801339969.36458,3869820236.88542,3096923340.875
1566772897.43,15182699718.8125,13245176899.9375,931134483.375
1724641807.93241,3338155619.5,2824250818,2039847081.4375
1866015833.82454,3765326450.01041,2886904399.98959,2130818387.4375
1976559885.00519,66737564.1145833,559296535.885416,2048921855.125
2053791126.25283,169726.5625,1158242.1875,3128474794.5
2098446780.84885,0,0,3550942505.9375
2113303752.84379,0,0,3929807477.5625
2103602434.27899,0,0,3716110005.0625
2076634764.95735,0,0,2472965764.125
2039910370.0599,0,0,4273510591.625
2000426533.55274,0,0,4753442090.66272
1965111716.68606,8793766818.75,0,3608220374.29124
1959160668.2966,22942778531.2083,2389691400.04167,1480768842.5
1968330748.7812,66656613.21875,73137111.78125,3312529764.3125
2021870408.00974,17866264882.5208,674617636.229167,2059279787.25
2129678544.64113,9502577474.60416,99359519.1458333,1161224474.6875
2289482094.90436,6778392377.82292,286051034.677083,3415575110.375
2481834472.2013,4645909788.69792,234303130.052083,3307330767.125
2674240592.66914,343484706.25,0,4517343489.25
2834342024.17993,0,0,2559523748.75
2937687604.99842,0,0,5296239001.375
2973531473.50425,4239250,0,5264127816.375
2944912323.70838,0,0,5809092621.125
2863593220.42946,0,0,6054233455.625
2744436962.84875,0,0,5925671924
2601965614.07654,0,0,6868606768.60075
2448072012.29952,0,0,6378238929.73326
2291401812.8843,0,0,5649052071.92105
2138201923.67262,0,0,4815445956.56655
1992820796.02784,4623689462.5,0,5241049387.59402
1857773758.69779,3647666956.25,0,2869483435.9802
1733831185.32615,486546925,0,6179859400.34462
1621928164.56498,0,0,6534940470.38898
1521663318.78924,1125680825,0,5829885921.81917
1432483244.25177,582272087.5,0,6126952603.23651
1353616416.89916,506437793.75,0,4978357552.32118
1284828841.19032,4298962112.5,0,5591032393.98453
1224295500.4098,0,0,6090523483.3685
1170577778.74655,4440900,0,6045900856.04086
1122540096.22741,3700750,0,5419337552.30245
1079255527.04581,4338287.5,0,4694556601.53015
1039784577.26222,421079331.25,0,4476416012.13275
1015498202.82915,37819041018.75,0,2098363482.26534
1073182970.23982,49192681568.75,0,1908425648
1158047255.32964,1275481787.5,0,4559874141.24228
1284909386.84615,239598187.5,0,4749730166.39276
1471058959.23218,29054802450,0,2224734777.05832
1664260717.6161,1629375,0,4092646201.66529
1842538739.15769,688819706.25,0,4204573470.62292
1977533302.68296,11512756862.5,0,3673021386.213
2055531473.75206,1066695206.25,0,6340982235.19127
2076834669.5047,37757218.75,0,7016719143.92176
2078315654.99953,31410808268.75,0,3357413747.7573
2062172059.39553,10479768381.25,0,3315237056.66977
2035200899.25405,2427506.25,0,7139767996.30272
1998989713.68076,0,0,6189042044.47608
1968784919.95893,23669937368.75,0,2670226022.89195
1933318950.41402,4672591571.23958,122265772.510417,4403650747.38483
1894209453.11902,1140062760.95833,240046976.541667,4989723453.83076
1851375190.22331,84249156.25,0,6674885611.13465
1806000322.73658,113394350,0,6050098498.40326
1758701216.87171,296972250,0,6164709183.39679
1710111331.08316,0,0,7033186997.25501
1658907182.13506,0,0,7176665794.49484
1604121044.3282,0,0,6675808492.75619
1545250542.96707,0,0,7513823660.08021
1482508669.94005,0,0,8119347130.41662
1416758937.70176,0,0,8956149396.96734
1349425277.21702,0,0,7055611563.52575
1281967724.54452,0,0,7125192393.51235
1215761627.20568,23206887.5,0,5914487540.36387
1152036542.6041,341489525,0,6296910466.75335
1091673875.59525,5379575,0,4397505026.57518
1035047416.31974,16982312.5,0,5421001187.81445
982414008.78902,447514200,0,5530660759.65032
934417809.694754,6863030187.5,0,7079244783.22002
890236396.233042,67423087.5,0,4609966279.78579
851815533.122892,10417186987.5,0,5540711305.84312
818308217.450216,4197867706.25,0,5700387953.60417
788599674.253875,2578344175,0,4361930779.90702
762252046.679682,0,0,5869729389.31764
739039330.57459,0,0,5956172625.99678
719050916.795082,5236239968.75,0,7188230617.08962
701989872.244013,3436202218.75,0,3585606677.4614
687276888.555741,43929037.5,0,4679507276.99232
674510897.862079,0,0,4534804827.84467
663325047.910625,0,0,4471569706.81009
653356317.587605,0,0,3976554935.67363
644114921.167197,0,0,3739869679.06834
635309126.162786,9015286050,0,4892509296.71274
626397180.146534,0,0,3467553729.75865
617058392.814263,0,0,3181111187.44795
607255215.644309,0,0,2759550565.30835
597070600.468029,0,0,3520918068.022
586724282.88431,0,0,3140282688.73167
576530952.177759,0,0,2637470146.87966
566727045.859866,0,0,2826686704.49308
557409861.596524,0,0,2401293128.79226
548626409.042709,0,0,2069485523.90012
540334010.965525,0,0,2385597056.65501
532340446.021754,0,0,2232763341.07257
524384223.569321,0,0,1871710737.02287
517703218.923707,13464945268.75,0,5606255381.26723
511417217.24305,6270829431.25,0,3125728272.71537
504865596.41479,0,0,2279739617.41769
497819038.315183,0,0,2639310497.67914
490664099.595064,4336111750,0,4549542329.77835
483493896.169808,1439115081.25,0,1995507145.965
476601116.484282,5081593981.25,0,4202464489.32172
470297722.998924,7791799043.75,0,3173560209.33064
469970981.626219,14023971943.75,0,2482522460.44075
466646852.26931,1008130187.5,0,3226096428.90446
464712110.813536,0,0,3256727223.68006
464329636.896025,0,0,3066856037.0929
465582095.283182,0,0,2762266641.28766
468289275.197578,0,0,2639868075.06211
471971953.941387,2391875,0,2306492745.9239
475929362.254362,0,0,1851656698.62491
479360364.38607,0,0,2033212609.51128
481627207.049209,3266159243.75,0,2911731501.11339
482074035.20737,10799550,0,1480473828.16127
480237328.636063,0,0,1736187929.08451
475884644.352337,342187.5,0,1603092623.80509
470419922.791465,3363788487.5,0,2747945505.90315
461606732.866069,1038332693.75,0,2079019222.37788
451364525.483756,3399797043.75,0,2136933132.85287
439973022.264976,195048906.25,0,2107783111.32498
427760401.793413,220434081.25,0,1374428675.57203
415118220.451194,61041475,0,1238477919.83175
402271113.294603,371917037.5,0,1367714330.73753
389862681.812344,20635237.5,0,1325355624.35352
377857419.821295,132903425,0,1157855948.43519
366357616.203366,0,0,1005430389.47737
355460649.445532,0,0,1080931634.26508
345182651.282821,0,0,933242951.065924
335507269.563007,3680168.75,0,697318779.229976
326400176.838253,0,0,674198451.926437
317788369.879057,0,0,604585009.479801
309631016.21839,0,0,622299948.412398
301864957.985836,0,0,458021316.971511
294602505.102598,6249315237.5,0,3931923018.1277
287718249.936083,2391875,0,711562286.346435
291463518.650618,54611222031.25,0,3159387421.69614
293119710.361321,163276681.25,0,3352706126.0209
298604807.554001,0,0,3098959324.08902
314244637.735742,9910100806.25,0,1528092141.768
333345304.093786,0,0,3817642764.72226
361850913.372835,0,0,2823514924.91035
400893544.473633,8961359481.25,0,3887738537.7146
460565283.938913,38799089937.5,0,1770484953.62426
530500511.72736,3143630668.75,49542562.5,2737866104.77221
608235286.504488,5496115590.90625,806196284.09375,3070032883.27754
686139690.483404,139932216.395833,33842302.3541667,3177419374.77484
756990223.04902,841840981.25,0,3614071295.70246
814784616.522334,814687.5,0,3518602877.87599
855852682.331061,0,0,3766003355.59819
878777676.072356,0,0,3390169057.26592
884079675.56638,0,0,3244766442.05066
873733740.97086,0,0,2645261505.39571
850459273.960927,2987700,0,2294470692.72979
817275959.331352,15118875,0,1747954621.71693
777282588.241357,6291275,0,2365754026.83592
733231664.028378,0,0,875057468.640362
687372600.550019,99327781.25,0,1634708412.8656
644127808.337372,9932040431.25,0,2929276568.33308
603656697.429415,16472722956.25,0,1846359149.62557
564206643.91899,655372499.5,179963,1861233442.8258
533219342.953034,25900958675,0,3206253103.47924
510431685.187645,29487185493.75,0,1170329183.49925
489581141.338889,4600821910.36458,29914008.3854167,1528019664.28181
474242476.408518,9742026711.42709,95865782.3229167,1390451669.9375
463368879.50469,295444112.375,375293.875,1923451939.67073
459132576.700816,681244281.21875,6758812.53125,926180354.991038
500311773.434409,39711820206.25,0,1052171825.95881
586110820.929265,26915357199.625,3473381.625,883978997.875
683456055.553801,1430493054.82292,15639363.9270833,1488382680.0732
804094726.723134,1046322239.91667,11708147.5833333,1133676822.45748
941224275.073706,4518127622.6875,21990339.8125,1748095890.06092
1074183899.79965,0,0,1888677018.5524
1187379985.36259,432868824.84375,192918.90625,2047458926.11481
1267046301.18322,73711125,7300.00000000001,2916445343.14224
1308074859.074,3109437.5,0,2606232882.14681
1312567093.23751,0,0,2147097567.87125
1286879439.60748,3700750,0,2138649652.22487
1239189525.0289,0,0,1900643513.61548
1178987991.64253,9595896006.25,0,1710667261.06645
1116150114.09692,4619367981.25,0,1531685965.88326
1049259370.72156,848284331.458333,4415906.04166667,1742631252.52599
983747482.268652,0,0,2281358355.83581
921876174.774086,0,0,1197451003.65719
864239468.319829,4440900,0,1742327810.61288
811837777.168658,520844486.979167,172875.520833334,1650231327.65999
768212085.219224,15080600225,0,1735153135.74597
732075507.309254,7824459725.125,112970343.625,1293699956.75
703156059.695678,6177081461.70833,2062186069.54167,1933901575.53773
